"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Lunes,15:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Lunes,15:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Lunes,16:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Lunes,16:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Lunes,17:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Lunes,17:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,09:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,09:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,10:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,10:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,11:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,11:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,12:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,12:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,13:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,13:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,14:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,14:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,15:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,15:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,16:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,16:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,17:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Martes,17:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,09:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,09:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,10:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,10:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,11:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,11:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,12:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,12:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,13:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,13:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,14:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,14:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,15:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,15:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,16:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,16:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,17:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Miercoles,17:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,09:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,09:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,10:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,10:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,11:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,11:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,12:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,12:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,13:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,13:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,14:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,14:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,15:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,15:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,16:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,16:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,17:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Jueves,17:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,09:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,09:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,10:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,10:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,11:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,11:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,12:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,12:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,13:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,13:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,14:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,14:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,15:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,15:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,16:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,16:00,Electrocardiograma,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,17:00,Consulta,DISPONIBLE
"Dr. Rojas Mauro",Cardiologo,"Consultorio 8",Viernes,17:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,09:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,09:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,10:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,10:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,11:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,11:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,12:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,12:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,13:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,13:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,14:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,14:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,15:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,15:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,16:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,16:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,17:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Lunes,17:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,09:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,09:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,10:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,10:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,11:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,11:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,12:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,12:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,13:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,13:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,14:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,14:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,15:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,15:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,16:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,16:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,17:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Martes,17:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,09:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,09:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,10:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,10:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,11:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,11:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,12:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,12:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,13:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,13:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,14:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,14:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,15:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,15:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,16:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,16:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,17:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Miercoles,17:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,09:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,09:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,10:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,10:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,11:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,11:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,12:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,12:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,13:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,13:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,14:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,14:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,15:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,15:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,16:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,16:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,17:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Jueves,17:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,09:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,09:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,10:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,10:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,11:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,11:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,12:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,12:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,13:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,13:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,14:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,14:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,15:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,15:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,16:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,16:00,Electrocardiograma,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,17:00,Consulta,DISPONIBLE
"Dra. Benitez Clara",Cardiologo,"Consultorio 9",Viernes,17:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,09:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,09:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,10:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,10:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,11:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,11:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,12:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,12:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,13:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,13:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,14:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,14:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,15:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,15:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,16:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,16:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,17:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Lunes,17:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,09:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,09:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,10:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,10:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,11:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,11:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,12:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,12:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,13:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,13:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,14:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,14:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,15:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,15:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,16:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,16:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,17:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Martes,17:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,09:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,09:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,10:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,10:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,11:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,11:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,12:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,12:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,13:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,13:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,14:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,14:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,15:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,15:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,16:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,16:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,17:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Miercoles,17:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,09:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,09:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,10:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,10:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,11:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,11:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,12:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,12:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,13:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,13:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,14:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,14:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,15:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,15:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,16:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,16:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,17:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Jueves,17:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,09:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,09:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,10:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,10:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,11:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,11:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,12:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,12:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,13:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,13:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,14:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,14:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,15:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,15:00,Electrocardiograma,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,16:00,Consulta,DISPONIBLE
"Dr. Herrera Lucas",Cardiologo,"Consultorio 10",Viernes,16:00,Electrocardiograma,DISPONIBLE
